type,amount,oldbalanceOrg,newbalanceOrig,isFraud
CASH_OUT,575082.97,575082.97,0.0,1
TRANSFER,58863.89,58863.89,0.0,1
CASH_OUT,298754.96,298754.96,0.0,1
TRANSFER,10000000.0,19228514.1,9228514.1,1
TRANSFER,329728.11,329728.11,0.0,1
TRANSFER,9749042.95,9749042.95,0.0,1
TRANSFER,26654.46,26654.46,0.0,1
CASH_OUT,1301410.68,1301410.68,0.0,1
CASH_OUT,122235.11,122235.11,0.0,1
CASH_OUT,1170213.18,1170213.18,0.0,1
TRANSFER,75659.33,75659.33,0.0,1
TRANSFER,262960.23,262960.23,0.0,1
CASH_OUT,1032168.79,1032168.79,0.0,1
CASH_OUT,152042.16,152042.16,0.0,1
TRANSFER,10000000.0,25674547.89,15674547.89,1
CASH_OUT,1330802.24,1330802.24,0.0,1
TRANSFER,2871898.5,2871898.5,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,8116.53,8116.53,0.0,1
TRANSFER,1803411.53,1803411.53,0.0,1
TRANSFER,432958.83,432958.83,0.0,1
TRANSFER,8639.93,8639.93,0.0,1
TRANSFER,199870.29,199870.29,0.0,1
TRANSFER,1387048.31,1387048.31,0.0,1
TRANSFER,19692.68,19692.68,0.0,1
CASH_OUT,498183.25,498183.25,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,4886423.05,4886423.05,0.0,1
TRANSFER,581889.94,581889.94,0.0,1
TRANSFER,767755.17,767755.17,0.0,1
TRANSFER,598426.68,598426.68,0.0,1
CASH_OUT,177680.54,177680.54,0.0,1
TRANSFER,334890.91,334890.91,0.0,1
CASH_OUT,130278.99,130278.99,0.0,1
CASH_OUT,1641792.79,1641792.79,0.0,1
CASH_OUT,4152987.1,4152987.1,0.0,1
CASH_OUT,3062506.58,3062506.58,0.0,1
TRANSFER,5245375.3,5245375.3,0.0,1
CASH_OUT,71372.0,71372.0,0.0,1
CASH_OUT,39379.45,39379.45,0.0,1
TRANSFER,125822.44,125822.44,0.0,1
CASH_OUT,1707.4,1707.4,0.0,1
CASH_OUT,353090.95,353090.95,0.0,1
TRANSFER,365332.78,365332.78,0.0,1
TRANSFER,197226.65,197226.65,0.0,1
CASH_OUT,49950.63,49950.63,0.0,1
TRANSFER,1489916.19,1489916.19,0.0,1
TRANSFER,4094.07,4094.07,0.0,1
TRANSFER,2988103.3,2988103.3,0.0,1
CASH_OUT,73051.02,73051.02,0.0,1
CASH_OUT,3845765.36,3845765.36,0.0,1
TRANSFER,107351.33,107351.33,0.0,1
TRANSFER,591032.52,591032.52,0.0,1
CASH_OUT,248799.49,248799.49,0.0,1
CASH_OUT,13704.0,13704.0,0.0,1
CASH_OUT,63944.13,63944.13,0.0,1
CASH_OUT,1265656.44,1265656.44,0.0,1
TRANSFER,325732.34,325732.34,0.0,1
TRANSFER,264058.41,264058.41,0.0,1
TRANSFER,102256.57,102256.57,0.0,1
CASH_OUT,2096634.43,2096634.43,0.0,1
CASH_OUT,88748.63,88748.63,0.0,1
CASH_OUT,49199.2,49199.2,0.0,1
CASH_OUT,95105.01,95105.01,0.0,1
TRANSFER,1049232.11,1049232.11,0.0,1
TRANSFER,1301090.39,1301090.39,0.0,1
CASH_OUT,617668.37,617668.37,0.0,1
CASH_OUT,204721.27,204721.27,0.0,1
TRANSFER,84771.55,84771.55,0.0,1
CASH_OUT,2979972.78,2979972.78,0.0,1
CASH_OUT,243459.96,243459.96,0.0,1
CASH_OUT,768520.15,768520.15,0.0,1
CASH_OUT,18627.02,18627.02,0.0,1
CASH_OUT,3569720.42,3569720.42,0.0,1
TRANSFER,601494.61,601494.61,0.0,1
TRANSFER,810599.16,810599.16,0.0,1
CASH_OUT,119454.86,119454.86,0.0,1
TRANSFER,1835523.44,1835523.44,0.0,1
CASH_OUT,1467324.96,1467324.96,0.0,1
TRANSFER,746518.21,746518.21,0.0,1
CASH_OUT,408724.54,408724.54,0.0,1
TRANSFER,10000000.0,12754759.04,2754759.04,1
CASH_OUT,2415826.18,2415826.18,0.0,1
TRANSFER,84174.31,84174.31,0.0,1
TRANSFER,2239461.29,2239461.29,0.0,1
CASH_OUT,23236.49,23236.49,0.0,1
TRANSFER,6322399.97,6322399.97,0.0,1
CASH_OUT,871745.76,871745.76,0.0,1
CASH_OUT,4716307.48,4716307.48,0.0,1
TRANSFER,1273674.05,1273674.05,0.0,1
CASH_OUT,242296.17,242296.17,0.0,1
CASH_OUT,5475018.52,5475018.52,0.0,1
TRANSFER,967153.5,967153.5,0.0,1
CASH_OUT,989954.57,989954.57,0.0,1
CASH_OUT,150406.91,150406.91,0.0,1
TRANSFER,3642569.29,3642569.29,0.0,1
CASH_OUT,21574.55,21574.55,0.0,1
TRANSFER,17822.02,17822.02,0.0,1
TRANSFER,594577.22,594577.22,0.0,1
TRANSFER,777448.03,777448.03,0.0,1
CASH_OUT,96474.91,96474.91,0.0,1
CASH_OUT,58521.53,58521.53,0.0,1
CASH_OUT,59263.88,59263.88,0.0,1
CASH_OUT,279826.54,279826.54,0.0,1
CASH_OUT,186375.38,186375.38,0.0,1
CASH_OUT,661558.27,661558.27,0.0,1
CASH_OUT,1947831.96,1947831.96,0.0,1
TRANSFER,10000000.0,17239986.95,7239986.95,1
TRANSFER,342970.95,342970.95,0.0,1
TRANSFER,3733104.07,3733104.07,0.0,1
CASH_OUT,1380940.73,1380940.73,0.0,1
TRANSFER,400517.07,400517.07,0.0,1
TRANSFER,466580.69,466580.69,0.0,1
CASH_OUT,216179.15,216179.15,0.0,1
TRANSFER,1235544.92,1235544.92,0.0,1
TRANSFER,112656.24,112656.24,0.0,1
TRANSFER,742973.53,742973.53,0.0,1
TRANSFER,176776.55,176776.55,0.0,1
CASH_OUT,1041647.06,1041647.06,0.0,1
TRANSFER,1533798.48,1533798.48,0.0,1
TRANSFER,1459180.14,1459180.14,0.0,1
CASH_OUT,321465.0,321465.0,0.0,1
TRANSFER,4177467.46,4177467.46,0.0,1
TRANSFER,1516823.73,1516823.73,0.0,1
TRANSFER,831725.76,831725.76,0.0,1
CASH_OUT,162192.78,162192.78,0.0,1
CASH_OUT,1165171.47,1165171.47,0.0,1
TRANSFER,798007.45,798007.45,0.0,1
CASH_OUT,7535.58,7535.58,0.0,1
CASH_OUT,143340.15,143340.15,0.0,1
CASH_OUT,633610.66,633610.66,0.0,1
CASH_OUT,99458.21,99458.21,0.0,1
TRANSFER,591159.5,591159.5,0.0,1
CASH_OUT,5818863.13,5818863.13,0.0,1
CASH_OUT,571163.03,571163.03,0.0,1
CASH_OUT,479926.98,479926.98,0.0,1
CASH_OUT,221167.84,221167.84,0.0,1
CASH_OUT,2136099.59,2136099.59,0.0,1
TRANSFER,286835.21,286835.21,0.0,1
CASH_OUT,112486.46,0.0,0.0,1
CASH_OUT,766257.55,766257.55,0.0,1
CASH_OUT,82767.31,82767.31,0.0,1
TRANSFER,10000000.0,10536624.41,536624.41,1
CASH_OUT,902483.91,902483.91,0.0,1
CASH_OUT,438224.6,438224.6,0.0,1
TRANSFER,176059.16,176059.16,0.0,1
CASH_OUT,9173.06,9173.06,0.0,1
CASH_OUT,86070.17,86070.17,0.0,1
TRANSFER,455014.69,455014.69,0.0,1
CASH_OUT,9110884.44,9110884.44,0.0,1
CASH_OUT,23610.85,23610.85,0.0,1
TRANSFER,474467.2,474467.2,0.0,1
TRANSFER,321465.0,321465.0,0.0,1
TRANSFER,929106.32,929106.32,0.0,1
CASH_OUT,574588.22,574588.22,0.0,1
TRANSFER,653949.74,653949.74,0.0,1
CASH_OUT,3071270.72,3071270.72,0.0,1
CASH_OUT,8055.06,8055.06,0.0,1
CASH_OUT,2463190.9,2463190.9,0.0,1
TRANSFER,517183.38,517183.38,0.0,1
CASH_OUT,545780.7,545780.7,0.0,1
CASH_OUT,106654.67,106654.67,0.0,1
TRANSFER,248242.32,248242.32,0.0,1
CASH_OUT,350705.74,350705.74,0.0,1
CASH_OUT,1494146.93,1494146.93,0.0,1
CASH_OUT,4961093.21,4961093.21,0.0,1
TRANSFER,311832.17,311832.17,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,254167.15,254167.15,0.0,1
TRANSFER,4252656.95,4252656.95,0.0,1
TRANSFER,154052.34,154052.34,0.0,1
TRANSFER,994676.91,994676.91,0.0,1
CASH_OUT,1367070.94,1367070.94,0.0,1
CASH_OUT,163852.19,163852.19,0.0,1
TRANSFER,749316.7,749316.7,0.0,1
TRANSFER,40873.25,40873.25,0.0,1
CASH_OUT,2728625.68,2728625.68,0.0,1
TRANSFER,1649039.58,1649039.58,0.0,1
TRANSFER,200419.12,200419.12,0.0,1
CASH_OUT,6580427.81,6580427.81,0.0,1
CASH_OUT,40819.72,40819.72,0.0,1
CASH_OUT,74804.24,74804.24,0.0,1
TRANSFER,829286.58,829286.58,0.0,1
CASH_OUT,5021186.54,5021186.54,0.0,1
CASH_OUT,41428.9,41428.9,0.0,1
CASH_OUT,431356.55,431356.55,0.0,1
CASH_OUT,806850.06,806850.06,0.0,1
TRANSFER,150924.76,150924.76,0.0,1
CASH_OUT,1392337.38,1392337.38,0.0,1
CASH_OUT,2479940.21,2479940.21,0.0,1
CASH_OUT,486175.4,486175.4,0.0,1
CASH_OUT,5175876.53,5175876.53,0.0,1
CASH_OUT,291264.2,291264.2,0.0,1
CASH_OUT,3574316.05,3574316.05,0.0,1
TRANSFER,10000000.0,19585040.37,19585040.37,1
TRANSFER,1917497.63,1917497.63,0.0,1
TRANSFER,63440.63,63440.63,0.0,1
TRANSFER,6514.47,6514.47,0.0,1
CASH_OUT,418871.89,418871.89,0.0,1
TRANSFER,72389.42,72389.42,0.0,1
TRANSFER,27276.07,27276.07,0.0,1
CASH_OUT,2249574.01,2249574.01,0.0,1
CASH_OUT,2284476.12,2284476.12,0.0,1
TRANSFER,178616.12,178616.12,0.0,1
TRANSFER,1275236.3,1275236.3,0.0,1
TRANSFER,281439.26,281439.26,0.0,1
TRANSFER,143032.0,143032.0,0.0,1
CASH_OUT,182739.36,182739.36,0.0,1
CASH_OUT,150245.05,150245.05,0.0,1
TRANSFER,990630.25,990630.25,0.0,1
CASH_OUT,204675.48,204675.48,0.0,1
TRANSFER,866712.19,866712.19,0.0,1
CASH_OUT,911895.71,911895.71,0.0,1
CASH_OUT,56510.5,56510.5,0.0,1
CASH_OUT,730574.39,730574.39,0.0,1
TRANSFER,321241.84,321241.84,0.0,1
CASH_OUT,4222595.06,4222595.06,0.0,1
TRANSFER,443893.69,443893.69,0.0,1
TRANSFER,555731.98,555731.98,0.0,1
TRANSFER,3354215.55,3354215.55,0.0,1
TRANSFER,261742.96,261742.96,0.0,1
TRANSFER,2175288.9,2175288.9,0.0,1
TRANSFER,7363709.23,7363709.23,0.0,1
CASH_OUT,5349.74,5349.74,0.0,1
TRANSFER,621034.85,621034.85,0.0,1
TRANSFER,115461.48,115461.48,0.0,1
TRANSFER,10000000.0,35674547.89,25674547.89,1
CASH_OUT,82504.16,82504.16,0.0,1
CASH_OUT,14343.03,14343.03,0.0,1
TRANSFER,633610.66,633610.66,0.0,1
TRANSFER,525155.79,525155.79,0.0,1
CASH_OUT,512922.65,512922.65,0.0,1
CASH_OUT,1368391.5,1368391.5,0.0,1
CASH_OUT,677563.22,677563.22,0.0,1
TRANSFER,936976.86,936976.86,0.0,1
CASH_OUT,326250.51,326250.51,0.0,1
TRANSFER,438139.79,438139.79,0.0,1
TRANSFER,49423.31,49423.31,0.0,1
TRANSFER,1241118.86,1241118.86,0.0,1
CASH_OUT,176700.12,176700.12,0.0,1
TRANSFER,1314897.11,1314897.11,0.0,1
CASH_OUT,727792.98,727792.98,0.0,1
CASH_OUT,168622.3,168622.3,0.0,1
TRANSFER,140523.4,140523.4,0.0,1
CASH_OUT,2219475.13,2219475.13,0.0,1
TRANSFER,3574316.05,3574316.05,0.0,1
TRANSFER,601222.02,601222.02,0.0,1
TRANSFER,394388.09,394388.09,0.0,1
CASH_OUT,199414.45,199414.45,0.0,1
TRANSFER,10000000.0,15274773.52,5274773.52,1
TRANSFER,338062.05,338062.05,0.0,1
TRANSFER,10000000.0,19887819.06,9887819.06,1
CASH_OUT,398157.05,398157.05,0.0,1
TRANSFER,107773.49,107773.49,0.0,1
CASH_OUT,2068313.94,2068313.94,0.0,1
TRANSFER,3150438.28,3150438.28,0.0,1
TRANSFER,2694857.26,2694857.26,0.0,1
TRANSFER,147957.23,147957.23,0.0,1
TRANSFER,714218.48,714218.48,0.0,1
CASH_OUT,350800.27,350800.27,0.0,1
TRANSFER,5926745.36,5926745.36,0.0,1
TRANSFER,89014.32,89014.32,0.0,1
TRANSFER,88099.88,88099.88,0.0,1
TRANSFER,24279.32,24279.32,0.0,1
CASH_OUT,1637875.33,1637875.33,0.0,1
CASH_OUT,6669495.34,6669495.34,0.0,1
CASH_OUT,460436.43,460436.43,0.0,1
TRANSFER,581421.85,581421.85,0.0,1
CASH_OUT,167679.27,167679.27,0.0,1
TRANSFER,1975271.77,1975271.77,0.0,1
CASH_OUT,2107997.33,2107997.33,0.0,1
TRANSFER,181647.66,181647.66,0.0,1
TRANSFER,1445166.74,1445166.74,0.0,1
TRANSFER,17051.69,17051.69,0.0,1
TRANSFER,326250.51,326250.51,0.0,1
CASH_OUT,4841332.26,4841332.26,0.0,1
CASH_OUT,106460.7,106460.7,0.0,1
CASH_OUT,455788.55,455788.55,0.0,1
CASH_OUT,21738.98,21738.98,0.0,1
TRANSFER,2277862.67,2277862.67,0.0,1
TRANSFER,6961359.11,6961359.11,0.0,1
TRANSFER,3455440.17,3455440.17,0.0,1
TRANSFER,3288377.47,3288377.47,0.0,1
CASH_OUT,639991.03,639991.03,0.0,1
TRANSFER,209340.53,209340.53,0.0,1
TRANSFER,621080.67,621080.67,0.0,1
CASH_OUT,7009.93,7009.93,0.0,1
CASH_OUT,442722.01,442722.01,0.0,1
TRANSFER,8775594.43,8775594.43,0.0,1
CASH_OUT,2472250.47,2472250.47,0.0,1
TRANSFER,105097.16,105097.16,0.0,1
CASH_OUT,459.38,459.38,0.0,1
CASH_OUT,192815.77,192815.77,0.0,1
TRANSFER,1338487.47,1338487.47,0.0,1
CASH_OUT,257988.47,257988.47,0.0,1
CASH_OUT,1086227.44,1086227.44,0.0,1
CASH_OUT,7109453.78,7109453.78,0.0,1
TRANSFER,157494.6,157494.6,0.0,1
TRANSFER,1150717.15,1150717.15,0.0,1
TRANSFER,443682.96,443682.96,0.0,1
CASH_OUT,326052.83,326052.83,0.0,1
CASH_OUT,2885466.96,2885466.96,0.0,1
TRANSFER,1011249.64,1011249.64,0.0,1
CASH_OUT,891944.51,891944.51,0.0,1
TRANSFER,87438.83,87438.83,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,2254417.02,2254417.02,0.0,1
CASH_OUT,810599.16,810599.16,0.0,1
CASH_OUT,375141.86,375141.86,0.0,1
TRANSFER,2123610.45,2123610.45,0.0,1
TRANSFER,26768.5,26768.5,0.0,1
CASH_OUT,55247.48,55247.48,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,200008.33,200008.33,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,36371.77,36371.77,0.0,1
TRANSFER,10000000.0,12626957.79,2626957.79,1
CASH_OUT,623152.72,623152.72,0.0,1
CASH_OUT,327282.92,327282.92,0.0,1
TRANSFER,173309.11,173309.11,0.0,1
CASH_OUT,1076518.28,1076518.28,0.0,1
CASH_OUT,9465988.82,9465988.82,0.0,1
CASH_OUT,1165187.89,1165187.89,0.0,1
CASH_OUT,1861008.32,1861008.32,0.0,1
CASH_OUT,155854.37,155854.37,0.0,1
CASH_OUT,108213.6,108213.6,0.0,1
TRANSFER,4672401.04,4672401.04,0.0,1
TRANSFER,623152.72,623152.72,0.0,1
CASH_OUT,793886.87,793886.87,0.0,1
TRANSFER,1494831.65,1494831.65,0.0,1
CASH_OUT,249791.3,249791.3,0.0,1
CASH_OUT,107320.81,107320.81,0.0,1
TRANSFER,3260215.75,3260215.75,0.0,1
CASH_OUT,4892226.25,4892226.25,0.0,1
CASH_OUT,4153.02,4153.02,0.0,1
CASH_OUT,225324.05,225324.05,0.0,1
CASH_OUT,646676.42,646676.42,0.0,1
CASH_OUT,317787.12,317787.12,0.0,1
CASH_OUT,10224.0,10224.0,0.0,1
CASH_OUT,414095.91,414095.91,0.0,1
CASH_OUT,240746.27,240746.27,0.0,1
CASH_OUT,145482.09,145482.09,0.0,1
CASH_OUT,348952.97,348952.97,0.0,1
TRANSFER,21832.43,21832.43,0.0,1
CASH_OUT,378204.02,378204.02,0.0,1
CASH_OUT,364715.24,364715.24,0.0,1
TRANSFER,149656.36,149656.36,0.0,1
CASH_OUT,102945.99,102945.99,0.0,1
TRANSFER,839008.91,839008.91,0.0,1
CASH_OUT,29611.08,29611.08,0.0,1
TRANSFER,342988.79,342988.79,0.0,1
TRANSFER,319883.28,319883.28,0.0,1
TRANSFER,40413.81,40413.81,0.0,1
TRANSFER,50722.16,50722.16,0.0,1
TRANSFER,97091.24,97091.24,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,6029387.26,6029387.26,0.0,1
CASH_OUT,375419.35,375419.35,0.0,1
CASH_OUT,135289.71,135289.71,0.0,1
TRANSFER,1168274.14,1168274.14,0.0,1
TRANSFER,4896179.38,4896179.38,0.0,1
CASH_OUT,90026.9,90026.9,0.0,1
TRANSFER,316882.94,316882.94,0.0,1
CASH_OUT,357226.8,357226.8,0.0,1
CASH_OUT,76640.82,76640.82,0.0,1
CASH_OUT,35016.23,35016.23,0.0,1
TRANSFER,4716.08,4716.08,0.0,1
CASH_OUT,830991.53,830991.53,0.0,1
TRANSFER,222.0,222.0,0.0,1
CASH_OUT,993088.06,993088.06,0.0,1
TRANSFER,249365.63,249365.63,0.0,1
TRANSFER,210.92,210.92,0.0,1
TRANSFER,2754759.04,2754759.04,0.0,1
TRANSFER,39664.74,39664.74,0.0,1
CASH_OUT,939518.05,939518.05,0.0,1
TRANSFER,10000000.0,24953893.08,14953893.08,1
TRANSFER,130278.99,130278.99,0.0,1
TRANSFER,5903457.39,5903457.39,0.0,1
TRANSFER,495773.64,495773.64,0.0,1
CASH_OUT,570649.33,570649.33,0.0,1
TRANSFER,447589.21,447589.21,0.0,1
TRANSFER,1065787.82,1065787.82,0.0,1
CASH_OUT,412511.32,412511.32,0.0,1
CASH_OUT,5689516.13,5689516.13,0.0,1
CASH_OUT,251832.96,251832.96,0.0,1
CASH_OUT,1161495.82,1161495.82,0.0,1
CASH_OUT,504362.34,504362.34,0.0,1
TRANSFER,917014.64,917014.64,0.0,1
CASH_OUT,3588174.94,3588174.94,0.0,1
TRANSFER,501496.31,501496.31,0.0,1
TRANSFER,119.0,119.0,0.0,1
CASH_OUT,606501.57,606501.57,0.0,1
TRANSFER,348751.45,348751.45,0.0,1
CASH_OUT,4129482.96,4129482.96,0.0,1
TRANSFER,25529.76,25529.76,0.0,1
CASH_OUT,50523.78,50523.78,0.0,1
TRANSFER,602807.17,602807.17,0.0,1
CASH_OUT,1487505.07,1487505.07,0.0,1
CASH_OUT,55828.87,55828.87,0.0,1
TRANSFER,201511.93,201511.93,0.0,1
TRANSFER,2571605.04,2571605.04,0.0,1
TRANSFER,1035401.2,1035401.2,0.0,1
CASH_OUT,365332.78,365332.78,0.0,1
TRANSFER,542222.77,542222.77,0.0,1
TRANSFER,1010857.38,1010857.38,0.0,1
CASH_OUT,1001167.03,1001167.03,0.0,1
TRANSFER,4713935.64,4713935.64,0.0,1
TRANSFER,362152.77,362152.77,0.0,1
TRANSFER,59677.48,59677.48,0.0,1
CASH_OUT,1084144.37,1084144.37,0.0,1
CASH_OUT,713404.6,713404.6,0.0,1
TRANSFER,335094.53,335094.53,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,2498370.12,2498370.12,0.0,1
CASH_OUT,452294.74,452294.74,0.0,1
CASH_OUT,3890627.92,3890627.92,0.0,1
TRANSFER,114864.37,114864.37,0.0,1
TRANSFER,1600721.32,1600721.32,0.0,1
TRANSFER,850002.52,850002.52,0.0,1
TRANSFER,1348095.12,1348095.12,0.0,1
CASH_OUT,197226.65,197226.65,0.0,1
TRANSFER,1244037.74,1244037.74,0.0,1
TRANSFER,145458.94,145458.94,0.0,1
TRANSFER,6183238.55,6183238.55,0.0,1
CASH_OUT,349627.64,349627.64,0.0,1
TRANSFER,4644693.12,4644693.12,0.0,1
CASH_OUT,114864.37,114864.37,0.0,1
TRANSFER,113309.55,113309.55,0.0,1
TRANSFER,305627.0,305627.0,0.0,1
TRANSFER,904338.88,904338.88,0.0,1
CASH_OUT,1532281.61,1532281.61,0.0,1
CASH_OUT,2299330.46,2299330.46,0.0,1
CASH_OUT,736370.54,736370.54,0.0,1
TRANSFER,1082308.05,1082308.05,0.0,1
TRANSFER,1165187.89,1165187.89,0.0,1
TRANSFER,378623.9,378623.9,0.0,1
TRANSFER,4017972.88,4017972.88,0.0,1
CASH_OUT,8380.79,8380.79,0.0,1
TRANSFER,79581.24,79581.24,0.0,1
TRANSFER,839077.79,839077.79,0.0,1
TRANSFER,487276.8,487276.8,0.0,1
CASH_OUT,460635.82,460635.82,0.0,1
TRANSFER,489714.94,489714.94,0.0,1
TRANSFER,906270.63,906270.63,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,1965786.11,1965786.11,0.0,1
TRANSFER,219407.52,219407.52,0.0,1
TRANSFER,802483.88,802483.88,0.0,1
TRANSFER,559565.82,559565.82,0.0,1
TRANSFER,171935.25,171935.25,0.0,1
CASH_OUT,179725.06,179725.06,0.0,1
CASH_OUT,323726.61,323726.61,0.0,1
TRANSFER,5838803.23,5838803.23,0.0,1
CASH_OUT,417620.07,417620.07,0.0,1
CASH_OUT,567932.31,567932.31,0.0,1
TRANSFER,932691.0,932691.0,0.0,1
TRANSFER,636.0,636.0,0.0,1
TRANSFER,3244067.13,3244067.13,0.0,1
CASH_OUT,2153055.36,2153055.36,0.0,1
CASH_OUT,6961359.11,6961359.11,0.0,1
CASH_OUT,1027963.96,1027963.96,0.0,1
CASH_OUT,171651.7,171651.7,0.0,1
CASH_OUT,540154.62,540154.62,0.0,1
TRANSFER,305817.12,305817.12,0.0,1
CASH_OUT,559565.82,559565.82,0.0,1
TRANSFER,9748.89,9748.89,0.0,1
TRANSFER,131842.85,131842.85,0.0,1
TRANSFER,235750.53,235750.53,0.0,1
TRANSFER,146729.67,146729.67,0.0,1
TRANSFER,10000000.0,31343002.08,21343002.08,1
CASH_OUT,130987.75,130987.75,0.0,1
CASH_OUT,113309.55,113309.55,0.0,1
TRANSFER,6783.47,6783.47,0.0,1
CASH_OUT,45890.12,45890.12,0.0,1
CASH_OUT,145458.94,145458.94,0.0,1
CASH_OUT,198888.16,198888.16,0.0,1
CASH_OUT,264949.69,264949.69,0.0,1
TRANSFER,953529.64,953529.64,0.0,1
TRANSFER,561374.78,561374.78,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,137605.04,137605.04,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,930970.44,930970.44,0.0,1
CASH_OUT,72665.95,72665.95,0.0,1
CASH_OUT,2222544.0,2222544.0,0.0,1
CASH_OUT,880975.83,880975.83,0.0,1
CASH_OUT,5863.97,5863.97,0.0,1
TRANSFER,212089.74,212089.74,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,38427.47,38427.47,0.0,1
CASH_OUT,224570.45,224570.45,0.0,1
CASH_OUT,256417.06,256417.06,0.0,1
CASH_OUT,692895.24,692895.24,0.0,1
TRANSFER,127528.92,127528.92,0.0,1
CASH_OUT,422648.87,422648.87,0.0,1
TRANSFER,6558087.93,6558087.93,0.0,1
CASH_OUT,120406.39,120406.39,0.0,1
CASH_OUT,249984.75,249984.75,0.0,1
CASH_OUT,3120690.98,3120690.98,0.0,1
CASH_OUT,71329.73,71329.73,0.0,1
CASH_OUT,3297243.38,3297243.38,0.0,1
CASH_OUT,1030417.74,1030417.74,0.0,1
TRANSFER,10000000.0,19110884.44,9110884.44,1
CASH_OUT,1676936.79,1676936.79,0.0,1
TRANSFER,106850.22,106850.22,0.0,1
CASH_OUT,5494862.93,5494862.93,0.0,1
CASH_OUT,1082200.06,1082200.06,0.0,1
TRANSFER,2772748.37,2772748.37,0.0,1
TRANSFER,3171085.59,3171085.59,3171085.59,1
CASH_OUT,166891.51,166891.51,0.0,1
TRANSFER,606501.57,606501.57,0.0,1
TRANSFER,56290.17,56290.17,0.0,1
CASH_OUT,6703831.4,6703831.4,0.0,1
TRANSFER,6038051.03,6038051.03,0.0,1
TRANSFER,1665334.68,1665334.68,0.0,1
CASH_OUT,470922.15,470922.15,0.0,1
CASH_OUT,678058.75,678058.75,0.0,1
TRANSFER,4339822.23,4339822.23,0.0,1
CASH_OUT,398711.68,398711.68,0.0,1
TRANSFER,2517188.06,2517188.06,0.0,1
TRANSFER,170.0,170.0,0.0,1
CASH_OUT,1054244.29,1054244.29,0.0,1
CASH_OUT,975389.94,975389.94,0.0,1
TRANSFER,799123.57,799123.57,0.0,1
TRANSFER,144876.4,144876.4,0.0,1
CASH_OUT,1968431.0,1968431.0,0.0,1
CASH_OUT,2426076.89,2426076.89,0.0,1
TRANSFER,3488355.65,3488355.65,0.0,1
TRANSFER,296349.8,296349.8,0.0,1
CASH_OUT,91637.51,91637.51,0.0,1
CASH_OUT,3011102.29,3011102.29,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,140807.76,140807.76,0.0,1
TRANSFER,88424.06,88424.06,0.0,1
CASH_OUT,1018645.2,1018645.2,0.0,1
CASH_OUT,905919.58,905919.58,0.0,1
CASH_OUT,60726.57,60726.57,0.0,1
CASH_OUT,2784.51,2784.51,0.0,1
CASH_OUT,3892156.3,3892156.3,0.0,1
TRANSFER,1028284.82,1028284.82,0.0,1
CASH_OUT,1122827.94,1122827.94,0.0,1
CASH_OUT,508782.2,0.0,0.0,1
TRANSFER,59385.67,59385.67,0.0,1
CASH_OUT,1276300.86,1276300.86,0.0,1
TRANSFER,995710.58,995710.58,0.0,1
TRANSFER,769619.59,769619.59,0.0,1
TRANSFER,102009.37,102009.37,0.0,1
CASH_OUT,7482670.24,7482670.24,0.0,1
TRANSFER,3421212.04,3421212.04,0.0,1
CASH_OUT,394388.09,394388.09,0.0,1
CASH_OUT,3116833.75,3116833.75,0.0,1
CASH_OUT,3551022.86,3551022.86,0.0,1
CASH_OUT,29707.86,29707.86,0.0,1
TRANSFER,2392482.86,2392482.86,0.0,1
CASH_OUT,177925.98,177925.98,0.0,1
CASH_OUT,155799.82,155799.82,0.0,1
TRANSFER,167060.63,167060.63,0.0,1
TRANSFER,119041.12,119041.12,0.0,1
TRANSFER,5338583.38,5338583.38,0.0,1
TRANSFER,176700.12,176700.12,0.0,1
CASH_OUT,508929.61,508929.61,0.0,1
TRANSFER,316877.85,316877.85,0.0,1
CASH_OUT,20111.45,20111.45,0.0,1
TRANSFER,1258956.71,1258956.71,0.0,1
CASH_OUT,244312.69,244312.69,0.0,1
CASH_OUT,2983996.6,2983996.6,0.0,1
TRANSFER,107188.41,107188.41,0.0,1
CASH_OUT,212028.15,212028.15,0.0,1
CASH_OUT,190590.65,190590.65,0.0,1
CASH_OUT,1150413.99,1150413.99,0.0,1
TRANSFER,31887.18,31887.18,0.0,1
TRANSFER,10000000.0,12056779.24,2056779.24,1
CASH_OUT,93581.19,93581.19,0.0,1
CASH_OUT,116489.77,116489.77,0.0,1
CASH_OUT,148188.84,148188.84,0.0,1
CASH_OUT,127018.14,127018.14,0.0,1
